datetime;demand
2024-01-24T06:20:00.000+01:00;26070
2024-01-24T06:25:00.000+01:00;26252
2024-01-24T06:30:00.000+01:00;26457
2024-01-24T06:35:00.000+01:00;26789
2024-01-24T06:40:00.000+01:00;26844
2024-01-24T06:45:00.000+01:00;27228
2024-01-24T06:50:00.000+01:00;27786
2024-01-24T06:55:00.000+01:00;28040
2024-01-24T07:00:00.000+01:00;28322
2024-01-24T07:05:00.000+01:00;29471
2024-01-24T07:10:00.000+01:00;30014
2024-01-24T07:15:00.000+01:00;30300
2024-01-24T07:20:00.000+01:00;30496
2024-01-24T07:25:00.000+01:00;30933
2024-01-24T07:30:00.000+01:00;31381
2024-01-24T07:35:00.000+01:00;31798
2024-01-24T07:40:00.000+01:00;31921
2024-01-24T07:45:00.000+01:00;32213
2024-01-24T07:50:00.000+01:00;32457
2024-01-24T07:55:00.000+01:00;32751
2024-01-24T08:00:00.000+01:00;32803
2024-01-24T08:05:00.000+01:00;33122
2024-01-24T08:10:00.000+01:00;33151
2024-01-24T08:15:00.000+01:00;33280
2024-01-24T08:20:00.000+01:00;33303
2024-01-24T08:25:00.000+01:00;33430
2024-01-24T08:30:00.000+01:00;33291
2024-01-24T08:35:00.000+01:00;33393
2024-01-24T08:40:00.000+01:00;33182
2024-01-24T08:45:00.000+01:00;33091
2024-01-24T08:50:00.000+01:00;33169
2024-01-24T08:55:00.000+01:00;33200
2024-01-24T09:00:00.000+01:00;33016
2024-01-24T09:05:00.000+01:00;33105
2024-01-24T09:10:00.000+01:00;33122
2024-01-24T09:15:00.000+01:00;33136
2024-01-24T09:20:00.000+01:00;33196
2024-01-24T09:25:00.000+01:00;33173
2024-01-24T09:30:00.000+01:00;33122
2024-01-24T09:35:00.000+01:00;33064
2024-01-24T09:40:00.000+01:00;32855
2024-01-24T09:45:00.000+01:00;32938
2024-01-24T09:50:00.000+01:00;32798
2024-01-24T09:55:00.000+01:00;32843
2024-01-24T10:00:00.000+01:00;32572
2024-01-24T10:05:00.000+01:00;32194
2024-01-24T10:10:00.000+01:00;32159
2024-01-24T10:15:00.000+01:00;32283
2024-01-24T10:20:00.000+01:00;32267
2024-01-24T10:25:00.000+01:00;32322
2024-01-24T10:30:00.000+01:00;32003
2024-01-24T10:35:00.000+01:00;31897
2024-01-24T10:40:00.000+01:00;31984
2024-01-24T10:45:00.000+01:00;31909
2024-01-24T10:50:00.000+01:00;31701
2024-01-24T10:55:00.000+01:00;31576
2024-01-24T11:00:00.000+01:00;31436
2024-01-24T11:05:00.000+01:00;31448
2024-01-24T11:10:00.000+01:00;31555
2024-01-24T11:15:00.000+01:00;31323
2024-01-24T11:20:00.000+01:00;31290
2024-01-24T11:25:00.000+01:00;31234
2024-01-24T11:30:00.000+01:00;31092
2024-01-24T11:35:00.000+01:00;31309
2024-01-24T11:40:00.000+01:00;30986
2024-01-24T11:45:00.000+01:00;31007
2024-01-24T11:50:00.000+01:00;30787
2024-01-24T11:55:00.000+01:00;30936
2024-01-24T12:00:00.000+01:00;30905
2024-01-24T12:05:00.000+01:00;30780
2024-01-24T12:10:00.000+01:00;30718
2024-01-24T12:15:00.000+01:00;30668
2024-01-24T12:20:00.000+01:00;30371
2024-01-24T12:25:00.000+01:00;30432
2024-01-24T12:30:00.000+01:00;30223
2024-01-24T12:35:00.000+01:00;30157
2024-01-24T12:40:00.000+01:00;30201
2024-01-24T12:45:00.000+01:00;30180
2024-01-24T12:50:00.000+01:00;30332
2024-01-24T12:55:00.000+01:00;30286
2024-01-24T13:00:00.000+01:00;30216
2024-01-24T13:05:00.000+01:00;30194
2024-01-24T13:10:00.000+01:00;30259
2024-01-24T13:15:00.000+01:00;30344
2024-01-24T13:20:00.000+01:00;30331
2024-01-24T13:25:00.000+01:00;30307
2024-01-24T13:30:00.000+01:00;30268
2024-01-24T13:35:00.000+01:00;30077
2024-01-24T13:40:00.000+01:00;30191
2024-01-24T13:45:00.000+01:00;30013
2024-01-24T13:50:00.000+01:00;30066
2024-01-24T13:55:00.000+01:00;29857
2024-01-24T14:00:00.000+01:00;29636
2024-01-24T14:05:00.000+01:00;29331
2024-01-24T14:10:00.000+01:00;29535
2024-01-24T14:15:00.000+01:00;29673
2024-01-24T14:20:00.000+01:00;29715
2024-01-24T14:25:00.000+01:00;29722
2024-01-24T14:30:00.000+01:00;29741
2024-01-24T14:35:00.000+01:00;29927
2024-01-24T14:40:00.000+01:00;29628
2024-01-24T14:45:00.000+01:00;29684
2024-01-24T14:50:00.000+01:00;29732
2024-01-24T14:55:00.000+01:00;29474
2024-01-24T15:00:00.000+01:00;29468
2024-01-24T15:05:00.000+01:00;29435
2024-01-24T15:10:00.000+01:00;29326
2024-01-24T15:15:00.000+01:00;29427
2024-01-24T15:20:00.000+01:00;29592
2024-01-24T15:25:00.000+01:00;29426
2024-01-24T15:30:00.000+01:00;29357
2024-01-24T15:35:00.000+01:00;29314
2024-01-24T15:40:00.000+01:00;29419
2024-01-24T15:45:00.000+01:00;29297
2024-01-24T15:50:00.000+01:00;29472
2024-01-24T15:55:00.000+01:00;29395
2024-01-24T16:00:00.000+01:00;29335
2024-01-24T16:05:00.000+01:00;29498
2024-01-24T16:10:00.000+01:00;29431
2024-01-24T16:15:00.000+01:00;29532
2024-01-24T16:20:00.000+01:00;29589
2024-01-24T16:25:00.000+01:00;29527
2024-01-24T16:30:00.000+01:00;29611
2024-01-24T16:35:00.000+01:00;29531
2024-01-24T16:40:00.000+01:00;29655
2024-01-24T16:45:00.000+01:00;29802
2024-01-24T16:50:00.000+01:00;29815
2024-01-24T16:55:00.000+01:00;29603
2024-01-24T17:00:00.000+01:00;29630
2024-01-24T17:05:00.000+01:00;29722
2024-01-24T17:10:00.000+01:00;29796
2024-01-24T17:15:00.000+01:00;29952
2024-01-24T17:20:00.000+01:00;29986
2024-01-24T17:25:00.000+01:00;30043
2024-01-24T17:30:00.000+01:00;30153
2024-01-24T17:35:00.000+01:00;30298
2024-01-24T17:40:00.000+01:00;30309
2024-01-24T17:45:00.000+01:00;30324
2024-01-24T17:50:00.000+01:00;30662
2024-01-24T17:55:00.000+01:00;30538
2024-01-24T18:00:00.000+01:00;30489
2024-01-24T18:05:00.000+01:00;30622
2024-01-24T18:10:00.000+01:00;30898
2024-01-24T18:15:00.000+01:00;31174
2024-01-24T18:20:00.000+01:00;31544
2024-01-24T18:25:00.000+01:00;31725
2024-01-24T18:30:00.000+01:00;31946
2024-01-24T18:35:00.000+01:00;32237
2024-01-24T18:40:00.000+01:00;32461
2024-01-24T18:45:00.000+01:00;32698
2024-01-24T18:50:00.000+01:00;32985
2024-01-24T18:55:00.000+01:00;33193
2024-01-24T19:00:00.000+01:00;33180
2024-01-24T19:05:00.000+01:00;33196
2024-01-24T19:10:00.000+01:00;33375
2024-01-24T19:15:00.000+01:00;33693
2024-01-24T19:20:00.000+01:00;33745
2024-01-24T19:25:00.000+01:00;33702
2024-01-24T19:30:00.000+01:00;33782
2024-01-24T19:35:00.000+01:00;34144
2024-01-24T19:40:00.000+01:00;34213
2024-01-24T19:45:00.000+01:00;34275
2024-01-24T19:50:00.000+01:00;34171
2024-01-24T19:55:00.000+01:00;34460
2024-01-24T20:00:00.000+01:00;34546
2024-01-24T20:05:00.000+01:00;34537
2024-01-24T20:10:00.000+01:00;34580
2024-01-24T20:15:00.000+01:00;34468
2024-01-24T20:20:00.000+01:00;34623
2024-01-24T20:25:00.000+01:00;34773
2024-01-24T20:30:00.000+01:00;34795
2024-01-24T20:35:00.000+01:00;34913
2024-01-24T20:40:00.000+01:00;34834
2024-01-24T20:45:00.000+01:00;34816
2024-01-24T20:50:00.000+01:00;34938
2024-01-24T20:55:00.000+01:00;34934
2024-01-24T21:00:00.000+01:00;34753
2024-01-24T21:05:00.000+01:00;34402
2024-01-24T21:10:00.000+01:00;34610
2024-01-24T21:15:00.000+01:00;34613
2024-01-24T21:20:00.000+01:00;34488
2024-01-24T21:25:00.000+01:00;34251
2024-01-24T21:30:00.000+01:00;33835
2024-01-24T21:35:00.000+01:00;33547
2024-01-24T21:40:00.000+01:00;33653
2024-01-24T21:45:00.000+01:00;33242
2024-01-24T21:50:00.000+01:00;32783
2024-01-24T21:55:00.000+01:00;32373
2024-01-24T22:00:00.000+01:00;32044
2024-01-24T22:05:00.000+01:00;31789
2024-01-24T22:10:00.000+01:00;31641
2024-01-24T22:15:00.000+01:00;31395
2024-01-24T22:20:00.000+01:00;31053
2024-01-24T22:25:00.000+01:00;30979
2024-01-24T22:30:00.000+01:00;30719
2024-01-24T22:35:00.000+01:00;30476
2024-01-24T22:40:00.000+01:00;30068
2024-01-24T22:45:00.000+01:00;29804
2024-01-24T22:50:00.000+01:00;29579
2024-01-24T22:55:00.000+01:00;29538
2024-01-24T23:00:00.000+01:00;29136
2024-01-24T23:05:00.000+01:00;28980
2024-01-24T23:10:00.000+01:00;28818
2024-01-24T23:15:00.000+01:00;28194
2024-01-24T23:20:00.000+01:00;28067
2024-01-24T23:25:00.000+01:00;27720
2024-01-24T23:30:00.000+01:00;27785
2024-01-24T23:35:00.000+01:00;27359
2024-01-24T23:40:00.000+01:00;27211
2024-01-24T23:45:00.000+01:00;26826
2024-01-24T23:50:00.000+01:00;26721
2024-01-24T23:55:00.000+01:00;26662
2024-01-25T00:00:00.000+01:00;26358
2024-01-25T00:05:00.000+01:00;26675
2024-01-25T00:10:00.000+01:00;26502
2024-01-25T00:15:00.000+01:00;26167
2024-01-25T00:20:00.000+01:00;26218
2024-01-25T00:25:00.000+01:00;26090
2024-01-25T00:30:00.000+01:00;25861
2024-01-25T00:35:00.000+01:00;25780
2024-01-25T00:40:00.000+01:00;25655
2024-01-25T00:45:00.000+01:00;25427
2024-01-25T00:50:00.000+01:00;25223
2024-01-25T00:55:00.000+01:00;24942
2024-01-25T01:00:00.000+01:00;24730
2024-01-25T01:05:00.000+01:00;24406
2024-01-25T01:10:00.000+01:00;24456
2024-01-25T01:15:00.000+01:00;24514
2024-01-25T01:20:00.000+01:00;24274
2024-01-25T01:25:00.000+01:00;24139
2024-01-25T01:30:00.000+01:00;24105
2024-01-25T01:35:00.000+01:00;23846
2024-01-25T01:40:00.000+01:00;23763
2024-01-25T01:45:00.000+01:00;23548
2024-01-25T01:50:00.000+01:00;23493
2024-01-25T01:55:00.000+01:00;23449
2024-01-25T02:00:00.000+01:00;23273
2024-01-25T02:05:00.000+01:00;23112
2024-01-25T02:10:00.000+01:00;23138
2024-01-25T02:15:00.000+01:00;22926
2024-01-25T02:20:00.000+01:00;22905
2024-01-25T02:25:00.000+01:00;22864
2024-01-25T02:30:00.000+01:00;22795
2024-01-25T02:35:00.000+01:00;22744
2024-01-25T02:40:00.000+01:00;22679
2024-01-25T02:45:00.000+01:00;22682
2024-01-25T02:50:00.000+01:00;22703
2024-01-25T02:55:00.000+01:00;22614
2024-01-25T03:00:00.000+01:00;22526
2024-01-25T03:05:00.000+01:00;22629
2024-01-25T03:10:00.000+01:00;22703
2024-01-25T03:15:00.000+01:00;22680
2024-01-25T03:20:00.000+01:00;22471
2024-01-25T03:25:00.000+01:00;22473
2024-01-25T03:30:00.000+01:00;22497
2024-01-25T03:35:00.000+01:00;22672
2024-01-25T03:40:00.000+01:00;22583
2024-01-25T03:45:00.000+01:00;22439
2024-01-25T03:50:00.000+01:00;22306
2024-01-25T03:55:00.000+01:00;22342
2024-01-25T04:00:00.000+01:00;22366
2024-01-25T04:05:00.000+01:00;22426
2024-01-25T04:10:00.000+01:00;22624
2024-01-25T04:15:00.000+01:00;22486
2024-01-25T04:20:00.000+01:00;22354
2024-01-25T04:25:00.000+01:00;22300
2024-01-25T04:30:00.000+01:00;22487
2024-01-25T04:35:00.000+01:00;22430
2024-01-25T04:40:00.000+01:00;22359
2024-01-25T04:45:00.000+01:00;22443
2024-01-25T04:50:00.000+01:00;22492
2024-01-25T04:55:00.000+01:00;22722
2024-01-25T05:00:00.000+01:00;22666
2024-01-25T05:05:00.000+01:00;22696
2024-01-25T05:10:00.000+01:00;22696
2024-01-25T05:15:00.000+01:00;22937
2024-01-25T05:20:00.000+01:00;23121
2024-01-25T05:25:00.000+01:00;23098
2024-01-25T05:30:00.000+01:00;23100
2024-01-25T05:35:00.000+01:00;23191
2024-01-25T05:40:00.000+01:00;23390
2024-01-25T05:45:00.000+01:00;23552
2024-01-25T05:50:00.000+01:00;23558
2024-01-25T05:55:00.000+01:00;23789
2024-01-25T06:00:00.000+01:00;23972
2024-01-25T06:05:00.000+01:00;24704
2024-01-25T06:10:00.000+01:00;25146
2024-01-25T06:15:00.000+01:00;25434
2024-01-25T06:20:00.000+01:00;25521
2024-01-25T06:25:00.000+01:00;25928
2024-01-25T06:30:00.000+01:00;26296
2024-01-25T06:35:00.000+01:00;26675
2024-01-25T06:40:00.000+01:00;26837
2024-01-25T06:45:00.000+01:00;27198
2024-01-25T06:50:00.000+01:00;27560
2024-01-25T06:55:00.000+01:00;27864
2024-01-25T07:00:00.000+01:00;28094
2024-01-25T07:05:00.000+01:00;29073
2024-01-25T07:10:00.000+01:00;29804
2024-01-25T07:15:00.000+01:00;30052
2024-01-25T07:20:00.000+01:00;30274
2024-01-25T07:25:00.000+01:00;30312
2024-01-25T07:30:00.000+01:00;30733
2024-01-25T07:35:00.000+01:00;31171
2024-01-25T07:40:00.000+01:00;31563
2024-01-25T07:45:00.000+01:00;31726
2024-01-25T07:50:00.000+01:00;31821
2024-01-25T07:55:00.000+01:00;32040
2024-01-25T08:00:00.000+01:00;32164
2024-01-25T08:05:00.000+01:00;32484
2024-01-25T08:10:00.000+01:00;32741
2024-01-25T08:15:00.000+01:00;32770
2024-01-25T08:20:00.000+01:00;32825
2024-01-25T08:25:00.000+01:00;32773
2024-01-25T08:30:00.000+01:00;32825
2024-01-25T08:35:00.000+01:00;32900
2024-01-25T08:40:00.000+01:00;32888
2024-01-25T08:45:00.000+01:00;32766
2024-01-25T08:50:00.000+01:00;32684
2024-01-25T08:55:00.000+01:00;32530
2024-01-25T09:00:00.000+01:00;32514
2024-01-25T09:05:00.000+01:00;32742
2024-01-25T09:10:00.000+01:00;32925
2024-01-25T09:15:00.000+01:00;32927
2024-01-25T09:20:00.000+01:00;32900
2024-01-25T09:25:00.000+01:00;32756
2024-01-25T09:30:00.000+01:00;32721
2024-01-25T09:35:00.000+01:00;32671
2024-01-25T09:40:00.000+01:00;32320
2024-01-25T09:45:00.000+01:00;32349
2024-01-25T09:50:00.000+01:00;32306
2024-01-25T09:55:00.000+01:00;32095
2024-01-25T10:00:00.000+01:00;31792
2024-01-25T10:05:00.000+01:00;31741
2024-01-25T10:10:00.000+01:00;31694
2024-01-25T10:15:00.000+01:00;32049
2024-01-25T10:20:00.000+01:00;31912
2024-01-25T10:25:00.000+01:00;31926
2024-01-25T10:30:00.000+01:00;31772
2024-01-25T10:35:00.000+01:00;31879
2024-01-25T10:40:00.000+01:00;31724
2024-01-25T10:45:00.000+01:00;31605
2024-01-25T10:50:00.000+01:00;31358
2024-01-25T10:55:00.000+01:00;31326
2024-01-25T11:00:00.000+01:00;31083
2024-01-25T11:05:00.000+01:00;30921
2024-01-25T11:10:00.000+01:00;31141
2024-01-25T11:15:00.000+01:00;30885
2024-01-25T11:20:00.000+01:00;30824
2024-01-25T11:25:00.000+01:00;30673
2024-01-25T11:30:00.000+01:00;30535
2024-01-25T11:35:00.000+01:00;30612
2024-01-25T11:40:00.000+01:00;30597
2024-01-25T11:45:00.000+01:00;30634
2024-01-25T11:50:00.000+01:00;30662
2024-01-25T11:55:00.000+01:00;30456
2024-01-25T12:00:00.000+01:00;30362
2024-01-25T12:05:00.000+01:00;30355
2024-01-25T12:10:00.000+01:00;30268
2024-01-25T12:15:00.000+01:00;30155
2024-01-25T12:20:00.000+01:00;30011
2024-01-25T12:25:00.000+01:00;30030
2024-01-25T12:30:00.000+01:00;29872
2024-01-25T12:35:00.000+01:00;29881
2024-01-25T12:40:00.000+01:00;29885
2024-01-25T12:45:00.000+01:00;29879
2024-01-25T12:50:00.000+01:00;30014
2024-01-25T12:55:00.000+01:00;30067
2024-01-25T13:00:00.000+01:00;29869
2024-01-25T13:05:00.000+01:00;30002
2024-01-25T13:10:00.000+01:00;29988
2024-01-25T13:15:00.000+01:00;30095
2024-01-25T13:20:00.000+01:00;29919
2024-01-25T13:25:00.000+01:00;29929
2024-01-25T13:30:00.000+01:00;29814
2024-01-25T13:35:00.000+01:00;29794
2024-01-25T13:40:00.000+01:00;29676
2024-01-25T13:45:00.000+01:00;29649
2024-01-25T13:50:00.000+01:00;29534
2024-01-25T13:55:00.000+01:00;29409
2024-01-25T14:00:00.000+01:00;29266
2024-01-25T14:05:00.000+01:00;29297
2024-01-25T14:10:00.000+01:00;29416
2024-01-25T14:15:00.000+01:00;29611
2024-01-25T14:20:00.000+01:00;29501
2024-01-25T14:25:00.000+01:00;29585
2024-01-25T14:30:00.000+01:00;29377
2024-01-25T14:35:00.000+01:00;29457
2024-01-25T14:40:00.000+01:00;29294
2024-01-25T14:45:00.000+01:00;29483
2024-01-25T14:50:00.000+01:00;29227
2024-01-25T14:55:00.000+01:00;29255
2024-01-25T15:00:00.000+01:00;29025
2024-01-25T15:05:00.000+01:00;29203
2024-01-25T15:10:00.000+01:00;29205
2024-01-25T15:15:00.000+01:00;29151
2024-01-25T15:20:00.000+01:00;29075
2024-01-25T15:25:00.000+01:00;29207
2024-01-25T15:30:00.000+01:00;29404
2024-01-25T15:35:00.000+01:00;29233
2024-01-25T15:40:00.000+01:00;29173
2024-01-25T15:45:00.000+01:00;29331
2024-01-25T15:50:00.000+01:00;29416
2024-01-25T15:55:00.000+01:00;29322
2024-01-25T16:00:00.000+01:00;29268
2024-01-25T16:05:00.000+01:00;29548
2024-01-25T16:10:00.000+01:00;29607
2024-01-25T16:15:00.000+01:00;29716
2024-01-25T16:20:00.000+01:00;29658
2024-01-25T16:25:00.000+01:00;29630
2024-01-25T16:30:00.000+01:00;29678
2024-01-25T16:35:00.000+01:00;29862
2024-01-25T16:40:00.000+01:00;29863
2024-01-25T16:45:00.000+01:00;29863
2024-01-25T16:50:00.000+01:00;29863
2024-01-25T16:55:00.000+01:00;29863
2024-01-25T17:00:00.000+01:00;29863
2024-01-25T17:05:00.000+01:00;29864
2024-01-25T17:10:00.000+01:00;29865
2024-01-25T17:15:00.000+01:00;29894
2024-01-25T17:20:00.000+01:00;30211
2024-01-25T17:25:00.000+01:00;30240
2024-01-25T17:30:00.000+01:00;30316
2024-01-25T17:35:00.000+01:00;30360
2024-01-25T17:40:00.000+01:00;30261
2024-01-25T17:45:00.000+01:00;30340
2024-01-25T17:50:00.000+01:00;30623
2024-01-25T17:55:00.000+01:00;30828
2024-01-25T18:00:00.000+01:00;30858
2024-01-25T18:05:00.000+01:00;30598
2024-01-25T18:10:00.000+01:00;30948
2024-01-25T18:15:00.000+01:00;31173
2024-01-25T18:20:00.000+01:00;31363
2024-01-25T18:25:00.000+01:00;31657
2024-01-25T18:30:00.000+01:00;31814
2024-01-25T18:35:00.000+01:00;31902
2024-01-25T18:40:00.000+01:00;32494
2024-01-25T18:45:00.000+01:00;32721
2024-01-25T18:50:00.000+01:00;32955
2024-01-25T18:55:00.000+01:00;33104
2024-01-25T19:00:00.000+01:00;33219
2024-01-25T19:05:00.000+01:00;33223
2024-01-25T19:10:00.000+01:00;33135
2024-01-25T19:15:00.000+01:00;33287
2024-01-25T19:20:00.000+01:00;33425
2024-01-25T19:25:00.000+01:00;33461
2024-01-25T19:30:00.000+01:00;33337
2024-01-25T19:35:00.000+01:00;33568
2024-01-25T19:40:00.000+01:00;33850
2024-01-25T19:45:00.000+01:00;33929
2024-01-25T19:50:00.000+01:00;33990
2024-01-25T19:55:00.000+01:00;33986
2024-01-25T20:00:00.000+01:00;33928
2024-01-25T20:05:00.000+01:00;33945
2024-01-25T20:10:00.000+01:00;34091
2024-01-25T20:15:00.000+01:00;34130
2024-01-25T20:20:00.000+01:00;34134
2024-01-25T20:25:00.000+01:00;34138
2024-01-25T20:30:00.000+01:00;34252
2024-01-25T20:35:00.000+01:00;34240
2024-01-25T20:40:00.000+01:00;34269
2024-01-25T20:45:00.000+01:00;34322
2024-01-25T20:50:00.000+01:00;34400
2024-01-25T20:55:00.000+01:00;34334
2024-01-25T21:00:00.000+01:00;34122
2024-01-25T21:05:00.000+01:00;34018
2024-01-25T21:10:00.000+01:00;34087
2024-01-25T21:15:00.000+01:00;33929
2024-01-25T21:20:00.000+01:00;33802
2024-01-25T21:25:00.000+01:00;33568
2024-01-25T21:30:00.000+01:00;33374
2024-01-25T21:35:00.000+01:00;33213
2024-01-25T21:40:00.000+01:00;32914
2024-01-25T21:45:00.000+01:00;32730
2024-01-25T21:50:00.000+01:00;32269
2024-01-25T21:55:00.000+01:00;32124
2024-01-25T22:00:00.000+01:00;31657
2024-01-25T22:05:00.000+01:00;31397
2024-01-25T22:10:00.000+01:00;31200
2024-01-25T22:15:00.000+01:00;30720
2024-01-25T22:20:00.000+01:00;30252
2024-01-25T22:25:00.000+01:00;30161
2024-01-25T22:30:00.000+01:00;30043
2024-01-25T22:35:00.000+01:00;29825
2024-01-25T22:40:00.000+01:00;29708
2024-01-25T22:45:00.000+01:00;29342
2024-01-25T22:50:00.000+01:00;29189
2024-01-25T22:55:00.000+01:00;28992
2024-01-25T23:00:00.000+01:00;28630
2024-01-25T23:05:00.000+01:00;28447
2024-01-25T23:10:00.000+01:00;28179
2024-01-25T23:15:00.000+01:00;27691
2024-01-25T23:20:00.000+01:00;27603
2024-01-25T23:25:00.000+01:00;27268
2024-01-25T23:30:00.000+01:00;27109
2024-01-25T23:35:00.000+01:00;26931
2024-01-25T23:40:00.000+01:00;26692
2024-01-25T23:45:00.000+01:00;26567
2024-01-25T23:50:00.000+01:00;26310
2024-01-25T23:55:00.000+01:00;26168
2024-01-26T00:00:00.000+01:00;25865
2024-01-26T00:05:00.000+01:00;26160
2024-01-26T00:10:00.000+01:00;26097
2024-01-26T00:15:00.000+01:00;25984
2024-01-26T00:20:00.000+01:00;25773
2024-01-26T00:25:00.000+01:00;25568
2024-01-26T00:30:00.000+01:00;25548
2024-01-26T00:35:00.000+01:00;25351
2024-01-26T00:40:00.000+01:00;25108
2024-01-26T00:45:00.000+01:00;25111
2024-01-26T00:50:00.000+01:00;24817
2024-01-26T00:55:00.000+01:00;24566
2024-01-26T01:00:00.000+01:00;24536
2024-01-26T01:05:00.000+01:00;24528
2024-01-26T01:10:00.000+01:00;24463
2024-01-26T01:15:00.000+01:00;24166
2024-01-26T01:20:00.000+01:00;24035
2024-01-26T01:25:00.000+01:00;23875
2024-01-26T01:30:00.000+01:00;23915
2024-01-26T01:35:00.000+01:00;23781
2024-01-26T01:40:00.000+01:00;23756
2024-01-26T01:45:00.000+01:00;23523
2024-01-26T01:50:00.000+01:00;23503
2024-01-26T01:55:00.000+01:00;23483
2024-01-26T02:00:00.000+01:00;23470
2024-01-26T02:05:00.000+01:00;23355
2024-01-26T02:10:00.000+01:00;23105
2024-01-26T02:15:00.000+01:00;23122
2024-01-26T02:20:00.000+01:00;23154
2024-01-26T02:25:00.000+01:00;23101
2024-01-26T02:30:00.000+01:00;23000
2024-01-26T02:35:00.000+01:00;22745
2024-01-26T02:40:00.000+01:00;22661
2024-01-26T02:45:00.000+01:00;22703
2024-01-26T02:50:00.000+01:00;22850
2024-01-26T02:55:00.000+01:00;22842
2024-01-26T03:00:00.000+01:00;22606
2024-01-26T03:05:00.000+01:00;22615
2024-01-26T03:10:00.000+01:00;22577
2024-01-26T03:15:00.000+01:00;22496
2024-01-26T03:20:00.000+01:00;22458
2024-01-26T03:25:00.000+01:00;22362
2024-01-26T03:30:00.000+01:00;22399
2024-01-26T03:35:00.000+01:00;22563
2024-01-26T03:40:00.000+01:00;22494
2024-01-26T03:45:00.000+01:00;22426
2024-01-26T03:50:00.000+01:00;22444
2024-01-26T03:55:00.000+01:00;22577
2024-01-26T04:00:00.000+01:00;22544
2024-01-26T04:05:00.000+01:00;22651
2024-01-26T04:10:00.000+01:00;22462
2024-01-26T04:15:00.000+01:00;22349
2024-01-26T04:20:00.000+01:00;22389
2024-01-26T04:25:00.000+01:00;22559
2024-01-26T04:30:00.000+01:00;22529
2024-01-26T04:35:00.000+01:00;22293
2024-01-26T04:40:00.000+01:00;22512
2024-01-26T04:45:00.000+01:00;22600
2024-01-26T04:50:00.000+01:00;22644
2024-01-26T04:55:00.000+01:00;22595
2024-01-26T05:00:00.000+01:00;22720
2024-01-26T05:05:00.000+01:00;22840
2024-01-26T05:10:00.000+01:00;22874
2024-01-26T05:15:00.000+01:00;22815
2024-01-26T05:20:00.000+01:00;22973
2024-01-26T05:25:00.000+01:00;23224
2024-01-26T05:30:00.000+01:00;23168
2024-01-26T05:35:00.000+01:00;23445
2024-01-26T05:40:00.000+01:00;23276
2024-01-26T05:45:00.000+01:00;23457
2024-01-26T05:50:00.000+01:00;23549
2024-01-26T05:55:00.000+01:00;23744
2024-01-26T06:00:00.000+01:00;24149
2024-01-26T06:05:00.000+01:00;24784
2024-01-26T06:10:00.000+01:00;25061
2024-01-26T06:15:00.000+01:00;25145
2024-01-26T06:20:00.000+01:00;25627
2024-01-26T06:25:00.000+01:00;25947
2024-01-26T06:30:00.000+01:00;26169
2024-01-26T06:35:00.000+01:00;26655
2024-01-26T06:40:00.000+01:00;26665
2024-01-26T06:45:00.000+01:00;26771
2024-01-26T06:50:00.000+01:00;27403
2024-01-26T06:55:00.000+01:00;27909
2024-01-26T07:00:00.000+01:00;28133
2024-01-26T07:05:00.000+01:00;28700
2024-01-26T07:10:00.000+01:00;29534
2024-01-26T07:15:00.000+01:00;29890
2024-01-26T07:20:00.000+01:00;30144
2024-01-26T07:25:00.000+01:00;30340
2024-01-26T07:30:00.000+01:00;30428
2024-01-26T07:35:00.000+01:00;30915
2024-01-26T07:40:00.000+01:00;31291
2024-01-26T07:45:00.000+01:00;31622
2024-01-26T07:50:00.000+01:00;31827
2024-01-26T07:55:00.000+01:00;32062
2024-01-26T08:00:00.000+01:00;32298
2024-01-26T08:05:00.000+01:00;32296
2024-01-26T08:10:00.000+01:00;32400
2024-01-26T08:15:00.000+01:00;32731
2024-01-26T08:20:00.000+01:00;32680
2024-01-26T08:25:00.000+01:00;32756
2024-01-26T08:30:00.000+01:00;32720
2024-01-26T08:35:00.000+01:00;32669
2024-01-26T08:40:00.000+01:00;32645
2024-01-26T08:45:00.000+01:00;32362
2024-01-26T08:50:00.000+01:00;32452
2024-01-26T08:55:00.000+01:00;32296
2024-01-26T09:00:00.000+01:00;32264
2024-01-26T09:05:00.000+01:00;32371
2024-01-26T09:10:00.000+01:00;32273
2024-01-26T09:15:00.000+01:00;32192
2024-01-26T09:20:00.000+01:00;32283
2024-01-26T09:25:00.000+01:00;32482
2024-01-26T09:30:00.000+01:00;32422
2024-01-26T09:35:00.000+01:00;32531
2024-01-26T09:40:00.000+01:00;32456
2024-01-26T09:45:00.000+01:00;32392
2024-01-26T09:50:00.000+01:00;32012
2024-01-26T09:55:00.000+01:00;32093
2024-01-26T10:00:00.000+01:00;32072
2024-01-26T10:05:00.000+01:00;31961
2024-01-26T10:10:00.000+01:00;31770
2024-01-26T10:15:00.000+01:00;31647
2024-01-26T10:20:00.000+01:00;31633
2024-01-26T10:25:00.000+01:00;31576
2024-01-26T10:30:00.000+01:00;31546
2024-01-26T10:35:00.000+01:00;31492
2024-01-26T10:40:00.000+01:00;31636
2024-01-26T10:45:00.000+01:00;31216
2024-01-26T10:50:00.000+01:00;31233
2024-01-26T10:55:00.000+01:00;31271
2024-01-26T11:00:00.000+01:00;31237
2024-01-26T11:05:00.000+01:00;31010
2024-01-26T11:10:00.000+01:00;31075
2024-01-26T11:15:00.000+01:00;30817
